criterion.stwo-zk-phase1-bench-run-1.zk_phase1_h_batch_addition_cpu_2_16.high	27.904	us
criterion.stwo-zk-phase1-bench-run-1.zk_phase1_h_batch_addition_cpu_2_20.low	521.67	us
criterion.stwo-zk-phase1-bench-run-1.zk_phase1_h_batch_addition_cpu_2_20.mid	522.54	us
criterion.stwo-zk-phase1-bench-run-1.zk_phase1_h_batch_addition_cpu_2_20.high	523.07	us
criterion.stwo-zk-phase1-bench-run-1.zk_phase1_r_opening_construction_cpu_2_12.low	5.2791	us
criterion.stwo-zk-phase1-bench-run-1.zk_phase1_r_opening_construction_cpu_2_12.mid	5.6711	us
criterion.stwo-zk-phase1-bench-run-1.zk_phase1_r_opening_construction_cpu_2_12.high	6.5815	us
criterion.stwo-zk-phase1-bench-run-1.zk_phase1_r_opening_construction_cpu_2_16.low	6.8842	us
criterion.stwo-zk-phase1-bench-run-1.zk_phase1_r_opening_construction_cpu_2_16.mid	9.1242	us
criterion.stwo-zk-phase1-bench-run-1.zk_phase1_r_opening_construction_cpu_2_16.high	13.807	us
criterion.stwo-zk-phase1-bench-run-1.zk_phase1_r_opening_construction_cpu_2_20.low	10.859	us
criterion.stwo-zk-phase1-bench-run-1.zk_phase1_r_opening_construction_cpu_2_20.mid	11.005	us
criterion.stwo-zk-phase1-bench-run-1.zk_phase1_r_opening_construction_cpu_2_20.high	11.214	us
criterion.stwo-zk-phase1-bench-run-1.zk_phase1_r_opening_verification_cpu_2_12.low	5.3637	us
criterion.stwo-zk-phase1-bench-run-1.zk_phase1_r_opening_verification_cpu_2_12.mid	5.3688	us
criterion.stwo-zk-phase1-bench-run-1.zk_phase1_r_opening_verification_cpu_2_12.high	5.3738	us
criterion.stwo-zk-phase1-bench-run-1.zk_phase1_r_opening_verification_cpu_2_16.low	6.6648	us
criterion.stwo-zk-phase1-bench-run-1.zk_phase1_r_opening_verification_cpu_2_16.mid	6.7104	us
criterion.stwo-zk-phase1-bench-run-1.zk_phase1_r_opening_verification_cpu_2_16.high	6.7728	us
criterion.stwo-zk-phase1-bench-run-1.zk_phase1_r_opening_verification_cpu_2_20.low	8.8242	us
criterion.stwo-zk-phase1-bench-run-1.zk_phase1_r_opening_verification_cpu_2_20.mid	9.1990	us
criterion.stwo-zk-phase1-bench-run-1.zk_phase1_r_opening_verification_cpu_2_20.high	9.7809	us
criterion.stwo-zk-phase1-bench-run-1.zk_phase1_r_answer_addition_6_queries.low	17.048	ns
criterion.stwo-zk-phase1-bench-run-1.zk_phase1_r_answer_addition_6_queries.mid	17.089	ns
criterion.stwo-zk-phase1-bench-run-1.zk_phase1_r_answer_addition_6_queries.high	17.115	ns
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_coefficient_sampling_cpu_2_12.low	6.2314	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_coefficient_sampling_cpu_2_12.mid	6.2478	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_coefficient_sampling_cpu_2_12.high	6.2683	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_evaluation_cpu_2_12.low	56.795	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_evaluation_cpu_2_12.mid	56.855	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_evaluation_cpu_2_12.high	56.905	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_sampling_and_evaluation_cpu_2_12.low	62.718	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_sampling_and_evaluation_cpu_2_12.mid	62.755	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_sampling_and_evaluation_cpu_2_12.high	62.786	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_coefficient_sampling_cpu_2_16.low	98.286	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_coefficient_sampling_cpu_2_16.mid	98.461	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_coefficient_sampling_cpu_2_16.high	98.661	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_evaluation_cpu_2_16.low	1.0765	ms
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_evaluation_cpu_2_16.mid	1.0768	ms
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_evaluation_cpu_2_16.high	1.0771	ms
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_sampling_and_evaluation_cpu_2_16.low	1.1741	ms
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_sampling_and_evaluation_cpu_2_16.mid	1.1746	ms
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_sampling_and_evaluation_cpu_2_16.high	1.1755	ms
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_coefficient_sampling_cpu_2_20.low	1.5641	ms
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_coefficient_sampling_cpu_2_20.mid	1.5648	ms
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_coefficient_sampling_cpu_2_20.high	1.5656	ms
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_evaluation_cpu_2_20.low	20.041	ms
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_evaluation_cpu_2_20.mid	20.063	ms
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_evaluation_cpu_2_20.high	20.088	ms
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_sampling_and_evaluation_cpu_2_20.low	21.605	ms
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_sampling_and_evaluation_cpu_2_20.mid	21.627	ms
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_sampling_and_evaluation_cpu_2_20.high	21.659	ms
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_commitment_cpu_2_12.low	1.0988	ms
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_commitment_cpu_2_12.mid	1.1087	ms
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_commitment_cpu_2_12.high	1.1167	ms
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_commitment_cpu_2_16.low	7.3776	ms
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_commitment_cpu_2_16.mid	7.3968	ms
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_commitment_cpu_2_16.high	7.4109	ms
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_commitment_cpu_2_20.low	98.615	ms
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_commitment_cpu_2_20.mid	98.739	ms
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_commitment_cpu_2_20.high	98.877	ms
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_h_batch_addition_cpu_2_12.low	2.0228	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_h_batch_addition_cpu_2_12.mid	2.0637	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_h_batch_addition_cpu_2_12.high	2.0855	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_h_batch_addition_cpu_2_16.low	27.904	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_h_batch_addition_cpu_2_16.mid	28.109	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_h_batch_addition_cpu_2_16.high	28.259	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_h_batch_addition_cpu_2_20.low	517.28	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_h_batch_addition_cpu_2_20.mid	518.83	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_h_batch_addition_cpu_2_20.high	520.64	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_opening_construction_cpu_2_12.low	5.4064	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_opening_construction_cpu_2_12.mid	5.7204	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_opening_construction_cpu_2_12.high	6.4335	us
criterion.stwo-zk-phase1-bench-run-2.zk_phase1_r_opening_construction_cpu_2_16.low	6.7993	us
