criterion.stwo-zk-phase1-bench.zk_phase1_h_batch_addition_cpu_2_16.mid	28.001	us
criterion.stwo-zk-phase1-bench.zk_phase1_h_batch_addition_cpu_2_16.high	28.104	us
criterion.stwo-zk-phase1-bench.zk_phase1_h_batch_addition_cpu_2_20.low	516.68	us
criterion.stwo-zk-phase1-bench.zk_phase1_h_batch_addition_cpu_2_20.mid	517.48	us
criterion.stwo-zk-phase1-bench.zk_phase1_h_batch_addition_cpu_2_20.high	518.70	us
criterion.stwo-zk-phase1-bench.zk_phase1_r_opening_construction_cpu_2_12.low	5.6328	us
criterion.stwo-zk-phase1-bench.zk_phase1_r_opening_construction_cpu_2_12.mid	5.7772	us
criterion.stwo-zk-phase1-bench.zk_phase1_r_opening_construction_cpu_2_12.high	6.2119	us
criterion.stwo-zk-phase1-bench.zk_phase1_r_opening_construction_cpu_2_16.low	7.1208	us
criterion.stwo-zk-phase1-bench.zk_phase1_r_opening_construction_cpu_2_16.mid	7.2258	us
criterion.stwo-zk-phase1-bench.zk_phase1_r_opening_construction_cpu_2_16.high	7.3577	us
criterion.stwo-zk-phase1-bench.zk_phase1_r_opening_construction_cpu_2_20.low	11.901	us
criterion.stwo-zk-phase1-bench.zk_phase1_r_opening_construction_cpu_2_20.mid	12.078	us
criterion.stwo-zk-phase1-bench.zk_phase1_r_opening_construction_cpu_2_20.high	12.280	us
criterion.stwo-zk-phase1-bench.zk_phase1_r_opening_verification_cpu_2_12.low	5.5519	us
criterion.stwo-zk-phase1-bench.zk_phase1_r_opening_verification_cpu_2_12.mid	5.5661	us
criterion.stwo-zk-phase1-bench.zk_phase1_r_opening_verification_cpu_2_12.high	5.5837	us
criterion.stwo-zk-phase1-bench.zk_phase1_r_opening_verification_cpu_2_16.low	6.9172	us
criterion.stwo-zk-phase1-bench.zk_phase1_r_opening_verification_cpu_2_16.mid	6.9620	us
criterion.stwo-zk-phase1-bench.zk_phase1_r_opening_verification_cpu_2_16.high	7.0006	us
criterion.stwo-zk-phase1-bench.zk_phase1_r_opening_verification_cpu_2_20.low	8.9879	us
criterion.stwo-zk-phase1-bench.zk_phase1_r_opening_verification_cpu_2_20.mid	9.1208	us
criterion.stwo-zk-phase1-bench.zk_phase1_r_opening_verification_cpu_2_20.high	9.2861	us
criterion.stwo-zk-phase1-bench.zk_phase1_r_answer_addition_6_queries.low	21.106	ns
criterion.stwo-zk-phase1-bench.zk_phase1_r_answer_addition_6_queries.mid	21.790	ns
criterion.stwo-zk-phase1-bench.zk_phase1_r_answer_addition_6_queries.high	22.234	ns
